order_id,city,ts,origin_lat,origin_lon,dest_lat,dest_lon,distance_km,demand_index,supply_index,eta_promised_min,eta_actual_min,base_price,paid_price,hour,day_of_week
O000138,Berlin,2024-03-28T23:14:00,52.49817931790336,13.476015613113814,52.480421455981094,13.480422409057997,1.9970001283751344,0.7608233875929631,1.0889205336440282,3.0,3.08,5.55,4.08,23,3
O000139,Munich,2024-01-18T20:47:00,48.12024805601653,11.614130287216712,48.112324501094655,11.600284816523759,1.3537748388399173,0.8780434191361235,1.1444762715655543,3.33,3.54,4.8,3.68,20,3
O000140,Munich,2024-01-01T09:16:00,48.15930443341868,11.534813597744897,48.1540617438696,11.550463049464641,1.298996674814769,1.0948687370859809,1.0525168206854365,3.79,4.38,4.78,5.16,9,0
O000141,Berlin,2024-04-09T00:08:00,52.522418519991575,13.4488229461898,52.540717859972425,13.430408603800057,2.3857679045487172,1.5116398571336505,0.8363602233155385,9.65,10.34,6.38,13.1,0,1
O000142,Munich,2024-02-22T01:58:00,48.15172690564416,11.541627859713769,48.13057405724654,11.527883280002513,2.5636727263479324,0.9834638628314601,0.9756504983233433,6.6,6.09,6.38,6.74,1,3
O000143,Berlin,2024-02-16T01:26:00,52.54427819416963,13.326033962003146,52.53887248755141,13.353218144853995,1.9341611466992303,1.1261623369109555,1.3769172611869218,3.0,3.0,5.47,3.98,1,4
O000144,Berlin,2024-04-22T21:09:00,52.54980364524109,13.360075578194019,52.55088837121542,13.343973624081121,1.0953727415757117,0.9067926996263516,0.6810593865466409,3.45,3.55,4.49,4.88,21,0
O000145,Munich,2024-01-20T01:39:00,48.149646115235534,11.541159098366125,48.16341660895468,11.562400130285413,2.1970807639042973,0.8934598320676177,0.8003229121623416,6.86,6.77,5.97,7.54,1,5
O000146,Berlin,2024-01-30T22:41:00,52.48386244896319,13.357575250421899,52.46868117690751,13.390075616863582,2.773948170294978,1.1827169252466498,0.839364209863931,6.89,7.09,6.68,7.32,22,1
O000147,Munich,2024-04-17T23:31:00,48.113924537111764,11.55453889551853,48.10859027326781,11.542326361619237,1.0834768572083135,0.9457752797914862,1.0133981434449744,3.0,3.0,4.45,3.92,23,2
O000148,Munich,2024-03-08T20:09:00,48.19812970904973,11.515914208742196,48.20738018513818,11.491762019362975,2.064444143001257,1.0932859964867052,0.9928717035405032,7.59,8.55,5.9,5.64,20,4
O000149,Munich,2024-03-27T17:42:00,48.156122278828256,11.553274727592411,48.13300841114041,11.582085903060365,3.3429320847472064,1.6329478708914342,0.8352883110554451,17.15,19.71,8.0,15.33,17,2
O000150,Berlin,2024-02-19T09:53:00,52.56348377764004,13.486994581725746,52.573625117879786,13.483978226605794,1.1459447769322009,1.5238308522010395,1.2114990939423398,4.13,4.28,4.59,4.87,9,0
O000151,Berlin,2024-03-03T07:49:00,52.48103450018657,13.336235397755106,52.47084740407886,13.356775518210197,1.7939946588138422,1.254399411754173,0.8646158546232059,8.93,8.37,5.57,7.19,7,6
O000152,Munich,2024-04-19T02:33:00,48.177201247631004,11.483803438971579,48.15111352310663,11.480917949116566,2.9087060966350036,0.9639040172818749,1.6386215135689723,4.55,4.81,6.73,4.93,2,4
O000153,Berlin,2024-03-17T03:35:00,52.51279955574337,13.363170350778606,52.5303708208854,13.369377820049099,1.9984645034302342,0.8496417899809632,0.9105356208682498,4.4,4.47,5.62,4.61,3,6
O000154,Munich,2024-04-28T00:32:00,48.13167616770676,11.600005095979824,48.15604476299271,11.58215745497005,3.0159340070894514,0.9330449335786918,0.9192703073516006,10.45,10.41,7.14,6.26,0,6
O000155,Munich,2024-03-21T03:36:00,48.15052067735767,11.615397726136283,48.14558633611418,11.654126551659203,2.9252147010357445,1.0847198131186921,0.787521294370624,10.72,11.21,7.07,8.0,3,3
O000156,Berlin,2024-03-28T18:42:00,52.51328795465472,13.458257796921215,52.53670343783579,13.424610323692658,3.4584530720779947,1.4676967686923381,0.7409197179721941,17.83,19.2,8.11,16.37,18,3
O000157,Berlin,2024-01-21T20:26:00,52.49293579183905,13.408726738395066,52.51263074698529,13.395543382184735,2.364800181594251,1.263519507121592,1.1681240053009105,5.05,5.55,6.12,5.58,20,6
O000158,Berlin,2024-04-10T23:22:00,52.5398591604356,13.443252468673968,52.5471148744843,13.43144246440274,1.135232700117274,1.0807460180673218,0.9951608787218168,4.11,4.42,4.58,5.11,23,2
O000159,Berlin,2024-03-18T03:29:00,52.55268847106869,13.349979502545173,52.57291093858327,13.332321589621525,2.545778604057624,1.0648718563443207,1.0252759159092824,4.35,4.82,6.3,5.21,3,0
O000160,Berlin,2024-03-20T19:09:00,52.56259657821382,13.491664986097872,52.57856046480594,13.514740773558136,2.3628561897888862,1.0819637313857025,0.9517484690762915,5.49,5.71,6.12,7.09,19,2
O000161,Berlin,2024-01-06T01:01:00,52.49564806587645,13.514896072272345,52.472291301476034,13.5086999465373,2.6308271246919595,1.3799763869790431,1.066396066113803,8.94,8.4,6.58,8.12,1,5
O000162,Munich,2024-02-06T13:40:00,48.18049067768415,11.482520917784065,48.20825929910859,11.50065459714969,3.3676028990232063,0.8928073109771903,1.161611559656229,5.29,5.82,7.33,5.12,13,1
O000163,Berlin,2024-01-06T18:39:00,52.52180289811573,13.365392317695896,52.509798044806146,13.384847773594425,1.8748455445016081,1.7676367353590243,0.9900615183947152,6.67,7.44,5.62,8.12,18,5
O000164,Munich,2024-03-03T13:45:00,48.10346702667265,11.561592956911689,48.133193277644125,11.590048644418692,3.922724016065418,0.8145293731618852,1.047673796546957,7.59,7.65,8.09,6.28,13,6
O000165,Berlin,2024-02-23T04:56:00,52.50215151530305,13.470253524260634,52.50826692116396,13.501655387457022,2.231508859024327,1.100218833987969,1.322455651597729,4.17,4.06,5.88,4.38,4,4
O000166,Berlin,2024-03-13T01:52:00,52.49614135931738,13.407286755096678,52.50527481489011,13.443329239303575,2.642661537563813,1.0087204892744908,1.3390102080861506,5.52,5.87,6.46,4.59,1,2
O000167,Berlin,2024-01-24T12:45:00,52.48321771693496,13.513737191998231,52.47309853736114,13.512300476647198,1.1294006357116058,1.0389214910474485,0.6990559251937996,3.54,3.62,4.54,5.13,12,2
O000168,Berlin,2024-03-09T15:30:00,52.4544065635001,13.323765665908752,52.44473820246043,13.347972520275137,1.9613569783918876,0.624965506070851,1.0230052158294833,3.02,3.0,5.5,3.79,15,5
O000169,Berlin,2024-01-16T18:41:00,52.55490670296222,13.408580247674827,52.56704222892412,13.448005594794752,2.9872013621576765,1.5342680152900932,0.6583186466179075,26.49,27.81,7.97,17.92,18,1
O000170,Berlin,2024-01-01T04:30:00,52.487124726143534,13.481233884528685,52.51442835683263,13.506929747132702,3.4989707307651807,0.9033877896633121,1.02935860239711,5.25,5.55,7.48,6.36,4,0
O000171,Berlin,2024-02-12T13:44:00,52.5002737348225,13.465259170517852,52.47453419469449,13.431673571644405,3.6555688238297166,1.1793678631731064,1.0337309343933456,10.31,10.96,7.93,8.92,13,0
O000172,Berlin,2024-01-15T11:12:00,52.55959443370915,13.43476616303586,52.58201634931713,13.452684007473147,2.771714932068682,0.7712547585358677,1.0217119411553046,5.29,5.44,6.6,4.9,11,0
O000173,Berlin,2024-04-11T11:20:00,52.51703708757405,13.375496817697986,52.53078749682702,13.387680149585341,1.736998552016405,0.9583766285454921,0.8707545380312394,3.65,3.97,5.28,5.51,11,3
O000174,Berlin,2024-02-21T17:14:00,52.545805640862206,13.480932922207021,52.567259381121886,13.514263741074318,3.2814930305945973,1.5586977441104426,0.45029360535236385,26.25,25.68,8.22,17.49,17,2
O000175,Berlin,2024-01-04T01:17:00,52.46711129728983,13.495821347740437,52.457863944934104,13.468178127518303,2.136513473704609,0.667501602392865,1.2620617492239217,3.0,3.0,5.71,3.92,1,3
O000176,Berlin,2024-02-24T11:31:00,52.52269350993432,13.380210620203458,52.50576706318962,13.419253497495905,3.24385752513572,0.8380792960156708,1.084812208892818,8.37,7.67,7.28,5.11,11,5
O000177,Berlin,2024-02-25T00:32:00,52.496558411193625,13.335205486021904,52.46795953697332,13.355702575137919,3.4697764851587807,0.9971095458243442,1.1121838895882477,8.84,8.12,7.57,6.52,0,6
O000178,Berlin,2024-02-16T17:42:00,52.549204883168976,13.516482895906302,52.5365092094381,13.553373734738908,2.866471053901581,1.0858247695863001,0.574646506218039,20.07,20.36,7.46,16.06,17,4
O000179,Berlin,2024-02-11T02:15:00,52.48627998992218,13.35705367740976,52.46795742012447,13.321665483985683,3.145655337533061,1.0285886189527413,0.6041400379248425,11.43,12.92,7.42,12.49,2,6
O000180,Berlin,2024-03-09T07:48:00,52.498213456078524,13.518646645557933,52.52103234180746,13.528519122210689,2.6238365691248613,1.1540900811095165,0.8993398446473044,10.05,10.2,6.66,7.96,7,5
O000181,Munich,2024-04-04T20:40:00,48.172214323545596,11.55467412802715,48.19441247312446,11.525126315533027,3.3002362988406473,0.9788103291391729,1.0538253882490214,9.09,8.5,7.39,7.79,20,3
O000182,Berlin,2024-02-15T00:57:00,52.56771848537952,13.406349635914092,52.589531336730396,13.413448157684597,2.47244964719797,0.8188535398274762,0.869246732270236,7.16,7.36,6.34,6.37,0,3
O000183,Munich,2024-04-24T17:24:00,48.14075842085738,11.595852649094882,48.156630088536666,11.601734965211328,1.818004562276082,1.6748876186341635,0.7605323159385349,11.99,12.49,5.81,13.28,17,2
O000184,Berlin,2024-04-21T03:58:00,52.55601577155833,13.398630192181272,52.55664172089858,13.40875759306873,0.6881858840243025,0.9962582487108205,0.9222963093822228,3.0,3.0,3.98,3.89,3,6
O000185,Munich,2024-04-29T17:43:00,48.12787598724146,11.509498694941408,48.15532286838375,11.470207757750485,4.2206383088166906,1.5895052924245716,0.9906250090752173,13.42,15.72,8.85,16.06,17,0
O000186,Munich,2024-04-01T22:24:00,48.11428502873009,11.585479909115975,48.13042039565654,11.59816315036958,2.026169723074272,1.0702896415083165,1.2140300476632855,4.12,4.33,5.65,4.58,22,0
O000187,Berlin,2024-04-24T14:43:00,52.46331977185496,13.477811746202029,52.49018105341283,13.443597064222665,3.7803282011995223,0.8236250697544565,0.6212770666092429,11.26,11.55,8.11,12.25,14,2
O000188,Berlin,2024-02-03T17:17:00,52.45874822024415,13.38863212217918,52.44646564988703,13.367222868023664,1.9925009481822504,1.5658949683863497,0.7612347722454393,11.1,10.99,5.94,13.2,17,5
O000189,Berlin,2024-02-23T22:07:00,52.52773809351886,13.327042549262385,52.55105763833479,13.327289265324772,2.593068758659091,0.5992275271186494,1.3601022363021706,3.06,3.0,6.26,4.48,22,4
O000190,Munich,2024-04-03T00:59:00,48.180395850755254,11.557350135437105,48.1816060442939,11.528780212344257,2.1225159333980477,0.9948851375616011,0.6461848190221764,9.45,10.94,6.09,10.11,0,2
O000191,Berlin,2024-01-08T12:32:00,52.51133549670847,13.310307419876073,52.49790567017772,13.32686553887253,1.8670954513592712,0.9181435123773792,1.1650196529335268,4.12,4.71,5.48,3.98,12,0
O000192,Munich,2024-04-19T04:38:00,48.13133479175852,11.59045054604864,48.154847120447165,11.585155939614761,2.643801276438473,1.078092969985778,0.9793556494135007,7.13,7.53,6.55,7.74,4,4
O000193,Berlin,2024-04-01T07:47:00,52.470034370649664,13.45687013113955,52.48001749546436,13.494153931549844,2.758439241230748,1.2834482684776836,0.8177315181922875,9.4,10.72,6.85,12.11,7,0
O000194,Berlin,2024-02-24T22:10:00,52.49320605590812,13.510495959406542,52.49323012465073,13.50511429028812,0.3643575678961009,0.8898926301016833,0.7558575148171682,3.0,3.0,3.59,4.93,22,5
O000195,Berlin,2024-03-22T08:06:00,52.528882417860416,13.403901996915856,52.5516918221357,13.381161251249972,2.966145164433191,1.3704439362365055,0.48924824679678713,17.55,17.33,7.43,16.04,8,4
O000196,Berlin,2024-02-04T11:44:00,52.49741570891338,13.456905514322175,52.47936862540702,13.48812271453307,2.914565961345738,0.8911771995771615,0.9674414187855411,7.21,6.81,6.84,5.01,11,6
O000197,Berlin,2024-02-18T12:21:00,52.45231931571011,13.327361047780112,52.44713787620523,13.326790214535908,0.5774470275209483,0.7995625088437055,1.4825230843225832,3.0,3.0,3.84,2.7,12,6
O000198,Berlin,2024-04-27T02:55:00,52.48742366295003,13.470278103193607,52.5037989518626,13.471981787005937,1.824498184770187,1.134572247193364,1.1183628267482757,4.38,4.74,5.43,6.11,2,5
O000199,Berlin,2024-04-26T21:40:00,52.494608715388765,13.300297797657404,52.48259674704268,13.312014496988438,1.5535041907635472,0.8852796454206198,1.0346683328740816,3.61,3.74,5.05,4.06,21,4
O000200,Berlin,2024-02-26T20:34:00,52.477388243619245,13.354252799695166,52.476432867801854,13.374048352222902,1.3448902189936807,1.0041772976591923,1.0461401811437367,3.94,4.45,4.84,5.0,20,0
O000201,Berlin,2024-03-21T21:29:00,52.46763552515059,13.478447229385363,52.47579280758041,13.469500485875523,1.0908616560060793,0.8767277183921045,0.8378284977579323,4.45,4.82,4.55,4.88,21,3
O000202,Munich,2024-02-23T17:17:00,48.10622032261647,11.500622426199056,48.07669081806279,11.511096169417389,3.3744203668019823,1.078467794576388,0.836948115779145,6.68,7.28,7.41,10.67,17,4
O000203,Berlin,2024-01-26T02:27:00,52.501937920265135,13.309657987381462,52.48188290705434,13.305301318480813,2.2494383509835645,1.0013599689119996,0.9141511159402677,6.09,6.78,6.04,8.19,2,4
O000204,Munich,2024-03-12T05:27:00,48.19811437317919,11.559735569139395,48.18368688016975,11.554695239992645,1.6471984725286841,1.0379412335220792,0.8676035644406782,4.73,5.31,5.24,6.34,5,1
O000205,Berlin,2024-04-02T14:17:00,52.52687382202587,13.446652105390257,52.50663580665439,13.451858930386477,2.277777784505651,1.0038295554831504,0.9373883938953691,5.4,5.75,6.02,7.33,14,1
O000206,Berlin,2024-01-12T10:44:00,52.4766491044832,13.370767397725102,52.49753162985929,13.389076313106697,2.6322467765732127,0.9126560527918809,0.9867734770748355,3.77,4.08,6.36,5.88,10,4
O000207,Munich,2024-03-31T12:16:00,48.104491129899564,11.586541109289355,48.096794573883706,11.577937764187713,1.0679808083694122,0.9505948598508007,0.6266920097278768,3.6,3.94,4.48,6.86,12,6
O000208,Berlin,2024-03-01T17:09:00,52.478847869547224,13.342150448061663,52.50394221474775,13.310294742697625,3.5267261253738638,1.3185927374146438,0.9372636913913402,12.99,13.05,7.88,11.44,17,4
O000209,Berlin,2024-02-20T08:00:00,52.49236604699204,13.496700746557314,52.519153437781064,13.528105404756232,3.659249676045608,1.5168825960944967,0.7744901759244932,13.32,14.78,8.13,15.96,8,1
O000210,Berlin,2024-04-22T21:27:00,52.55260362419439,13.345556678026389,52.526873121304796,13.311077285435415,3.690986521726744,0.5,1.039789629359299,4.33,4.24,7.64,5.43,21,0
O000211,Berlin,2024-01-05T12:12:00,52.55510597002205,13.418600801601922,52.54205431560425,13.412619056436938,1.5065849180360282,1.0808589509923396,1.0695352967076672,3.82,4.0,5.01,4.87,12,4
O000212,Munich,2024-01-01T04:14:00,48.12261253312497,11.522587820749079,48.11084908386027,11.501021153718467,2.0674120964996,1.1358746565913007,0.7702411929682688,6.61,7.14,5.84,8.17,4,0
O000213,Munich,2024-04-28T04:23:00,48.11816139677566,11.531931741142087,48.14227780858061,11.556467222717666,3.24142906517643,1.0925182585707902,0.8804979610616717,8.77,8.64,7.32,7.58,4,6
O000214,Munich,2024-01-06T02:10:00,48.11673213040011,11.589288440439578,48.12175849723096,11.625466183295385,2.743081032380881,1.1300900185072278,0.6993839396480364,9.3,10.62,6.82,11.08,2,5
O000215,Berlin,2024-02-25T09:44:00,52.56195098350836,13.482051390372108,52.57378354642294,13.499197521230908,1.7532979074341228,1.2003878745371173,0.8460141518382804,6.99,6.56,5.43,7.22,9,6
O000216,Berlin,2024-03-25T03:22:00,52.491441034269386,13.373834299939366,52.520152562372736,13.4023572778392,3.7308673320988035,1.091554573230377,1.3348984866695075,7.2,8.09,7.88,7.35,3,0
O000217,Berlin,2024-04-26T10:20:00,52.45302320967511,13.484579412097963,52.423708288682356,13.500875394468286,3.4417555563826103,1.1337483311185026,0.6964252506638381,18.59,17.63,8.01,13.89,10,4
O000218,Berlin,2024-04-06T00:00:00,52.51057547179654,13.458059868410961,52.532333900065495,13.432400317363584,2.9778501358579805,0.5693314160257511,1.2194305423507392,4.27,4.0,6.77,4.88,0,5
O000219,Berlin,2024-01-02T11:00:00,52.52498489195284,13.425784116291625,52.544954714560134,13.458271081130126,3.1239520357296686,0.8274448471913759,0.9261445721507594,6.94,7.53,7.13,5.78,11,1
O000220,Berlin,2024-04-04T01:13:00,52.49008599588026,13.461193791129862,52.48435763901469,13.42666204715466,2.423382041269946,0.8928397073895404,0.6585284084814107,9.8,10.39,6.43,10.39,1,3
O000221,Berlin,2024-01-13T03:57:00,52.52587385843652,13.343778270571077,52.520973890282654,13.363853454440143,1.4634001772965666,1.2471623240013878,0.8072482147578778,8.4,7.67,5.14,6.57,3,5
O000222,Berlin,2024-03-25T13:07:00,52.56648118544917,13.324926771040042,52.560697245590866,13.343957569826811,1.4381723904135175,0.6307624275523812,0.814097827961518,4.03,4.15,4.93,3.39,13,0
O000223,Berlin,2024-04-24T04:05:00,52.566224479803985,13.432800184123062,52.54084324782788,13.398846873231387,3.6379498901012,0.8699952131186204,0.8906639830825469,10.71,10.65,7.9,7.97,4,2
O000224,Berlin,2024-03-14T04:49:00,52.56580184433454,13.355196470052043,52.57636342161769,13.37172685964234,1.6208727588165117,0.7754910387511172,0.8164994357971472,3.42,3.9,5.14,4.39,4,3
O000225,Munich,2024-03-22T14:43:00,48.18829938248298,11.508368568778948,48.193554534749545,11.524459736332346,1.328251787036194,1.0542990621651296,0.9541218511863945,3.8,4.16,4.8,5.43,14,4
O000226,Berlin,2024-01-13T05:27:00,52.55077619279973,13.341478933264836,52.56112382268123,13.379639489619953,2.8247986517104517,0.9952895698251524,0.9651291484194329,8.16,8.52,6.82,6.3,5,5
O000227,Munich,2024-01-30T01:01:00,48.100905416158035,11.562523558527857,48.10770291725128,11.573538618279532,1.1136762612847548,0.9260946142333283,0.8994050458897314,3.21,3.0,4.49,4.81,1,1
O000228,Berlin,2024-02-25T01:44:00,52.47572877795918,13.359577392168134,52.46058236417598,13.324579495827562,2.9081039687291605,1.136410413142524,1.2974492310671855,9.56,9.02,6.94,7.04,1,6
O000229,Munich,2024-03-29T13:12:00,48.15442539661137,11.508039482501468,48.16143241308252,11.527470001994903,1.638396273766249,1.0478809001070755,0.8473427791642837,5.73,5.31,5.23,6.71,13,4
O000230,Berlin,2024-02-24T12:30:00,52.49421387038999,13.496976139613697,52.5042016532416,13.519967101753883,1.9119423113176899,0.7322788400553502,1.1385837246063222,3.87,3.82,5.49,3.96,12,5
O000231,Munich,2024-03-01T07:34:00,48.12923831104122,11.542148723630893,48.10055311076772,11.526232409857638,3.401474552885331,1.7438755812414592,0.7972324507811526,23.59,26.92,8.43,18.37,7,4
O000232,Berlin,2024-01-23T06:39:00,52.48122839175823,13.3350882977591,52.4608561486145,13.30072765341055,3.2478509564846534,1.1580743792103423,1.068010258913778,7.04,7.63,7.28,7.1,6,1
O000233,Berlin,2024-04-04T17:09:00,52.51426645778556,13.378514914537645,52.50549380730975,13.404799362370131,2.0287360579198026,1.5936369321065722,0.9097767670634729,10.85,11.65,6.02,9.92,17,3
O000234,Munich,2024-03-01T09:01:00,48.18763194331424,11.494359514761703,48.181195787910525,11.498629209941685,0.782547814185199,1.4734963330948607,0.7372940627655205,4.08,3.94,4.14,8.14,9,4
O000235,Berlin,2024-01-15T02:32:00,52.53083745009699,13.339435716262642,52.5424744255276,13.31780356912296,1.9531976808852352,1.0965375774418424,1.1951633438689417,3.66,4.11,5.55,4.04,2,0
